name,prefecture,city,lv01Nm,link,hyoka,comi,yado,onsen_num,dai,roten,sauna,kinen,kokyu,tanjun,enka,tansan,iou,housya,ryusan,sansei,gantetsu,nisan,youso,latitude,longitude,都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
巣郷温泉,岩手県,西和賀町,巣郷,,―,24,2,2,1,0,0,2,0,True,True,False,False,True,False,False,False,False,False,39.2758736,140.7189524,岩手県,花巻市鉛字中平,140.0,59.0,52.0,39.0,27.0,35.0,0,井戸,温泉・鉱泉,300,0,0,54.5,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,166.0,2.3,0,0,0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,57.2,0,0,0,0,0,0,0,0,220.0,0,0,0,0,79.4,0,0,0,0,0,0,0,0,33.9,0,0,0.0,0,0,0,0,0,0,0,0,0,秋田地熱資源図説明書，地質調査所，1996
湯瀬温泉,秋田県,鹿角市,八幡平,,―,483,4,2,2,1,1,2,0,True,False,False,True,False,False,False,False,False,False,40.1229097,140.8382992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
森岳温泉,秋田県,三種町,森岳,,―,281,2,2,2,0,1,2,0,False,True,False,False,False,False,False,False,False,False,40.0880081,140.0911609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
秋の宮温泉郷,秋田県,湯沢市,秋ノ宮,http://www.yuzawamarugoto.com/menu_04/akinomiyaonsenkyo/akinomiyaonsenkyo.html,―,298,7,2,2,2,1,2,0,False,True,False,True,False,False,False,False,False,False,38.9558106,140.5415155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高湯温泉,福島県,福島市,町庭坂,http://www.takayuonsen.jp/index.html,―,883,4,2,2,2,0,2,0,False,False,False,True,True,False,False,False,False,False,37.752041,140.304132,福島県,福島市飯坂町,140.0,26.0,18.0,37.0,50.0,10.0,0,井戸,温泉・鉱泉,0,0,0,64.5,209,0,8.3,0,0,0,0,0,0,0,0,0,0,0,253.9,5.3,0,0,0,1.7,39.6,0,0,0,0,0,0,0,0,0,0,0,0,137.3,0,0,0,0,0,0,0,0,415.3,0,0,0,0,52.8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,新潟地熱資源図説明書，地質調査所，1993
西山温泉,福島県,柳津町,大字砂子原,http://www.yanaidu.com/onsen/onsen.html,―,―,4,2,0,2,0,0,0,False,True,False,True,False,False,False,False,False,False,37.449057,139.697411,福島県,北塩原村大塩,139.0,59.0,30.0,37.0,39.0,50.0,0,湧泉,温泉･鉱泉,0,0,0,35,0,"無色透明,ｶﾝ味",6.4,0,0,1.015,0,22718.8,0,0,0,0,0,0,7550.4,172.7,0,0,0,0.3,616.0,0,0,69.3,0,75.0,0,0,0,0,0,0,0,11772.7,0,0,0,0,0,0,0,0,445.8,0,0,0,0,1988.5,0,0,0,0,0,0,0,0,0,410.6,0,0.0,0,8.9,0,0,0,0,0,mg/kg,1952/1,福島県の温泉の成分に関する研究（その６），福島県衛生研研究報告，1955
岩瀬湯本温泉,福島県,天栄村,大字湯本,,―,94,3,2,1,0,0,2,0,False,True,False,False,False,False,False,False,False,False,37.278712,139.991425,福島県,猪苗代湖畔,140.0,3.0,50.0,37.0,32.0,50.0,0,湧泉,温泉･鉱泉,0,0,0,22,0,無色澄明,7,0,0,1.0007,0,704.0,0,0,0,0,0,0,160.0,49.9,0,0,0,0.6,29.5,0,0,1.2,0,76.1,0,0,0,0,0,0,0,221.8,0,0,0,0,0,0,0,0,30.4,0,0,0,0,349.3,0,0,0,0,0,0,0,0,0,83.9,0,0.0,0,8.7,0,0,0,0,0,mg/kg,1952/1,福島県の温泉の成分に関する研究（その６），福島県衛生研研究報告，1955
元湯温泉,栃木県,那須塩原市,湯本塩原,,―,665,2,2,2,1,0,2,0,False,True,True,True,False,False,False,False,False,False,36.967714,139.7582652,栃木県,那須郡那須町,139.0,59.0,26.0,37.0,6.0,7.0,0,不明,温泉・鉱泉,9.0,0,0,39.0,2411.0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,49.8,14.8,0,0,0,41.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0,0,0,0,360.0,0,0,0,0,88.0,0,0,0,0,0,0,0,0,147.0,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,"新潟地熱資源図説明書,地質調査所,1993"
川原湯温泉,群馬県,長野原町,大字川原湯,http://www.kawarayu.jp,―,19,2,2,0,1,0,2,0,False,False,False,False,False,True,False,False,False,False,36.548298,138.704864,群馬県,高半,138.0,59.0,10.0,36.0,48.0,30.0,0,不明,温泉・鉱泉,0,0,0,61.0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,115,0,0,0,0,22,1.5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"本邦諸温泉の地質学的研究,地調報告,1962"
藪塚温泉,群馬県,太田市,藪塚町,,―,309,5,2,3,1,1,4,0,True,False,True,False,False,False,False,False,False,False,36.3627415,139.3181303,群馬県,利根郡片品村,139.0,21.0,13.0,36.0,49.0,47.0,0,不明,温泉・鉱泉,0,0,0,48.0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,102,8.8,0,0,0,0.4,92.2,0,0,0,0,0,0,0,0,0,0,0,0,96.8,0,0,0,0,0,0,0,0,282,0,0,0,0,152.5,0,0,0,0,0,0,0,0,89.0,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,"新潟地熱資源図説明書,地質調査所,1993"
亀山温泉,千葉県,君津市,豊田旧菅間田,,―,341,2,2,1,1,0,2,0,False,True,True,False,False,False,False,False,False,False,35.228643,140.083788,千葉県,0,140.0,9.0,18.0,35.0,15.0,42.0,0,不明,温泉・鉱泉,0,0,0,18.3,0,0,7.91,0,0,0,0,5230.0,0,0,0,0,0,0,1920.0,54.7,0,0,34,46.6,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,19.1,0,0,0,0,0,0,0.82,0,0,0,0,1040.0,0,0,0,0,0,0,0,0,66.97,0,0.0,0.0,0,0,0,0,0,0,0,0,1991.3.,"千葉県の温泉の化学,温泉科学　第42巻,1991"
西山温泉,山梨県,早川町,湯島,,―,657,2,2,2,1,1,2,1,False,True,False,False,False,True,False,False,False,False,35.554361,138.3060319,山梨県,0,138.0,32.0,33.0,35.0,51.0,51.0,0,不明,温泉・鉱泉,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,225.9,0,0,0,12.7,157.2,0,0,0,0,8.5,0,0,0,0,0,0,0,2380,5.5,0.2,0,0,0,0,0,0,357.9,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0,0,0.0,0,217,0,0,0,0,0,0,0,"本邦高鹹水の温泉地質的意義,地調月報,1958"
出湯温泉,新潟県,阿賀野市,出湯,,―,22,4,2,1,1,0,2,0,True,False,False,False,True,False,False,False,False,False,37.817756,139.300738,新潟県,北蒲原郡黒川村,139.0,29.0,19.0,38.0,1.0,35.0,0,不明,温泉・鉱泉,550,0,0,25.6,2.0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,505.3,20.6,0,0,0,1.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,249.1,0,0,0,0,0,0,0,0,13,0,0,0,0,846.1,0,0,0,0,0,0,0,0,22.0,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,"新潟地熱資源図説明書,地質調査所,1993"
麒麟山温泉,新潟県,阿賀町,鹿瀬,,―,430,2,2,2,2,0,2,0,False,True,False,False,True,False,False,False,False,False,37.6839348,139.4675288,新潟県,新発田市,139.0,35.0,51.0,37.0,50.0,11.0,0,不明,温泉・鉱泉,0,0,0,56.0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,273.0,26,0,0,0,1.8,107.1,0,0,0,0,0,0,0,0,0,0,0,0,308.0,0,0,0,0,0,0,0,0,238,0,0,0,0,338.0,0,0,0,0,0,0,0,0,61.5,0,0,0.0,0,0,0,0,0,0,0,0,0,"新潟地熱資源図説明書,地質調査所,1993"
柵口温泉,新潟県,糸魚川市,大字田麦平,,―,156,3,2,1,1,1,2,0,True,True,True,False,False,False,False,False,False,False,37.039783,138.064888,新潟県,西頸城郡能生町,138.0,3.0,47.0,37.0,2.0,14.0,0,不明,温泉・鉱泉,0,0,0,25.0,405.0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,327.6,22.2,0,0,0,0.7,57.1,0,0,0,0,0,0,0,0,0,0,0,0,287.2,0,0,0,0,0,0,0,0,172.8,0,0,0,0,848.4,0,0,0,0,0,0,0,0,53.9,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,"新潟地熱資源図説明書,地質調査所,1993"
清津峡温泉,新潟県,十日町市,小出,,―,62,3,2,2,1,0,2,0,False,True,False,True,False,False,False,False,False,False,36.995824,138.730823,新潟県,南魚沼郡六日町,138.0,58.0,4.0,37.0,2.0,58.0,0,不明,温泉・鉱泉,200,0,0,26.9,1640.0,0,7.5-8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"新潟地熱資源図説明書,地質調査所,1993"
二居温泉,新潟県,湯沢町,大字三国,,―,―,3,2,0,0,0,2,0,True,False,False,False,False,False,False,False,False,False,36.84581,138.779851,新潟県,南魚沼郡六日町,138.0,58.0,4.0,37.0,2.0,58.0,0,不明,温泉・鉱泉,200,0,0,26.9,1640.0,0,7.5-8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"新潟地熱資源図説明書,地質調査所,1993"
切明温泉,長野県,栄村,大字堺,http://sakae-akiyamago.com/soak/396/,―,60,2,2,1,2,0,1,0,False,True,False,False,False,True,False,False,False,False,36.8101954,138.6200789,長野県,下水内郡栄村,138.0,38.0,5.0,36.0,51.0,4.0,0,不明,温泉・鉱泉,0,0,0,45,18.0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,5664.0,329.4,0,0,0,284.7,1829.0,0,0,0,0,0,0,0,0,0,0,0,0,11180.0,0,0,0,0,0,0,0,0,1202.0,0,0,0,0,1577.0,0,0,0,0,0,0,0,0,101.5,0,0,0.0,0,0,0,0,0,0,0,0,0,新潟地熱資源図説明書，地質調査所，1993
松代温泉,長野県,長野市,松代町西寺尾,,―,1659,3,2,2,2,1,2,0,False,True,False,False,False,False,False,False,False,False,36.5683465,138.2108738,長野県,飯山市,138.0,25.0,15.0,36.0,56.0,27.0,0,不明,温泉・鉱泉,773.0,0,0,37.5,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,49.1,5.3,0,0,0,0.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,35.3,0,0,0,0,0,0,0,0,2.0,0,0,0,0,71.4,0,0,0,0,0,0,0,0,83.1,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,新潟地熱資源図説明書，地質調査所，1993
田沢温泉,長野県,青木村,大字田沢,,―,251,4,2,2,2,0,2,0,False,False,False,True,False,False,False,False,False,False,36.3694214,138.1060416,長野県,長野市,138.0,7.0,52.0,36.0,36.0,3.0,0,不明,温泉・鉱泉,0,0,0,20,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,新潟地熱資源図説明書，地質調査所，1993
崖の湯温泉,長野県,松本市,大字内田,,―,50,4,2,1,1,0,2,0,False,False,True,False,False,True,False,False,False,False,36.15112,138.012559,長野県,Ｇｅｎｋｏｊｉ,138.0,0.0,10.0,36.0,14.0,40.0,0,不明,温泉・鉱泉,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1976-10-17 00:00:00,"長野県の温泉についての同位体化学的調査報告,岡山大学温泉研究所報告,1980"
毒沢鉱泉,長野県,下諏訪町,－,,―,178,2,2,1,0,1,2,0,False,False,False,False,True,False,True,False,False,False,36.095079,138.0823383,長野県,Ｇｕｎｙｏ−ｋａｎ,138.0,5.0,20.0,36.0,10.0,40.0,0,不明,温泉・鉱泉,0,0,0,13,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1976-10-17 00:00:00,"長野県の温泉についての同位体化学的調査報告,岡山大学温泉研究所報告,1980"
下條温泉,長野県,下條村,睦沢,http://shimojo-kanko.jp/onsen-higaeri.html,―,565,2,2,2,2,0,2,0,False,False,False,True,False,False,False,False,False,False,35.421103,137.801796,長野県,Ｙａｍａｋａｇｅ−ｋａｎ,138.0,3.0,19.0,35.0,34.0,47.0,0,不明,温泉・鉱泉,0,0,0,16,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1972.10.17.,"長野県の温泉についての同位体化学的調査報告,岡山大学温泉研究所報告,1980"
神通峡春日温泉,富山県,富山市,春日,,―,248,2,2,2,2,2,2,1,False,True,False,False,False,False,False,False,False,False,36.560514,137.203885,富山県,立山地域,137.0,38.0,15.0,36.0,52.0,33.0,0,湧泉,温泉・鉱泉,0,0,0,47.0,0,0,8.2,0,0,0,0,920.0,0,0,-200.0,0,0,0,417.0,17.0,0,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,357.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1977.10.,"中部地方における温泉水中のホウ素の地球化学的研究（第１報）,地球化学,1983"
黒潮温泉,静岡県,焼津市,本町一丁目,,―,159,2,2,1,0,0,1,0,False,True,False,False,False,False,False,False,False,False,34.870046,138.322389,静岡県,三養荘№1,138.0,55.0,32.0,35.0,1.0,38.0,0,不明,温泉・鉱泉,0,0,0,53.0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,16.0,0,0,0,0,0,0,0,0,0,0,0,0,93.6,0,0,0,0,0,0,0,0,186,0,0,0,0,32.9,9.4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"本邦諸温泉の地質学的研究,地調報告,1962"
宇久須温泉,静岡県,西伊豆町,宇久須,,―,300,2,2,0,0,0,2,0,False,False,False,False,False,True,False,False,False,False,34.8498198,138.7773599,静岡県,三養荘№1,138.0,55.0,32.0,35.0,1.0,38.0,0,不明,温泉・鉱泉,0,0,0,53.0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,16.0,0,0,0,0,0,0,0,0,0,0,0,0,93.6,0,0,0,0,0,0,0,0,186,0,0,0,0,32.9,9.4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"本邦諸温泉の地質学的研究,地調報告,1962"
尾張温泉,愛知県,蟹江町,源氏三丁目,,―,414,2,2,2,1,0,2,0,True,False,False,False,False,False,False,False,False,False,35.132957,136.778891,愛知県,0,136.0,50.0,16.0,35.0,8.0,26.0,0,井戸,温泉・鉱泉,1085.0,0,13.3,42.3,706.0,0,7.9,8.3,0,0,0,0,1119.0,0,0,0,0,0,186.0,9.0,0,0,0.94,4.3,30.1,0,0,0,0.12,0.05,0,0,0,0,0,0,0.55,292.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,105.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,4.3,0,0,0,0,0,0,1975.11.13.,"濃尾平野の超深層地下水の水質とラドン濃度の時期的変動,日本地下水学会会誌,1977"
山海温泉,愛知県,南知多町,大字山海,,―,883,3,2,2,3,1,3,1,False,True,False,False,False,False,False,False,False,False,34.7205325,136.8956311,愛知県,西加茂郡猿投町加納大角豆洞31,137.0,10.0,13.0,35.0,9.0,1.0,0,湧泉,温泉・鉱泉,0,0,34.0,24.4,3.9,0,5.8,0,0,0,0,92.2,0,0,0,0,0.002,0,9.115,0.9009999999999999,0,0,0,1.489,7.572,0,0,0.223,0.15,4.195,0,0,0,0,0,0,0.301,12.6,0,0,0,0,0,0,0,0,4.537,0,0,0,0,38.26,0,0,0,0,0,0,0,0,0,0,0,0.0,2.525,147.2,0,0,0,0,0,0,1963.11.28.,"愛知県地方鉱泉の分析成績について（第３報）,愛知衛研所報告,1967"
下島温泉,岐阜県,下呂市,小坂町落合,,―,220,2,2,1,1,0,2,0,True,False,True,False,False,False,False,False,False,False,35.9207337,137.324417,岐阜県,0,137.0,33.0,29.0,36.0,11.0,5.0,0,湧泉,温泉・鉱泉,0,0,0,68.0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,194.04,23.07,0,0,0,7.3,50.9,0,0,0,0,0,0,0,0,0,0,0,0,197.46,0,0,0,0,0,0,0,0,49.47,0,0,0,0,330.12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1977.7.19.,"焼岳地域の温泉水の同位体組成，化学組成および地下温度について,日本地熱学会誌,1980"
鬼岩温泉,岐阜県,瑞浪市,日吉町,http://www.oniiwaonsen.com,―,400,2,2,2,1,1,2,0,True,False,False,False,True,True,False,False,False,False,35.4099756,137.1966987,岐阜県,御岳地域,137.0,24.0,33.0,35.0,44.0,47.0,0,湧泉,温泉・鉱泉,0,0,0,10.4,0,0,7.8,0,0,0,0,990.0,0,0,-110.0,0,0,0,381.0,2.0,0,0,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,315.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1977.10.,"中部地方における温泉水中のホウ素の地球化学的研究（第１報）,地球化学,1983"
犬鳴山温泉,大阪府,泉佐野市,大木,,―,357,4,2,3,3,1,3,0,False,False,False,True,False,False,False,False,False,False,34.342449,135.3743142,大阪,0,135.0,34.0,28.0,34.0,34.0,47.0,0,井戸,温泉・鉱泉,1405.7,0,0,52.5,283.0,0,7.0,0,1.6,0,0,35870,0,0,0,0,0,0.4,6256.0,732.7,0,0,6.8,518.5,4304.0,0,0,0,5.4,11.9,0,0,0,0.4,0,0,0,19370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3,0,0,0,0,0,0,0.2,0,0,65.3,144.8,0.0,0,20.2,0,0,0,0,0,mg/kg,1990.4.11.,"大阪府の温泉,大阪府立公衆衛生研究所報、第29号,1991"
宝塚温泉,兵庫県,宝塚市,栄町二丁目,,―,1977,2,2,2,1,0,2,0,False,True,False,False,False,False,False,False,False,False,34.8098615,135.3407323,兵庫,0,135.0,26.0,35.0,34.0,56.0,51.0,0,井戸,温泉・鉱泉,0,0,0,15.1,0,0,6.2,0,0,0,0,0,0,0,0,0,0,2.21,735.0,5.37,0,0,0,73.5,688.0,0,0,0,0,0,0,0.9,0,0,0,0,2.7,912.0,1.41,0,0,0,0,0,0,0,0.0,0,0,0,0,2680.0,0,0,0,0,0,0,0,0,83.2,0,18,0.0,0,2910.0,0,0,0,0,0,0,1981.11.29.,"有馬のNa-Ca-Cl-HCO3タイプの水の地球化学的特徴,地球化学ジャーナル,1985"
湯川温泉,和歌山県,那智勝浦町,大字湯川,,―,56,2,2,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,33.6171013,135.9270487,和歌山県,中ノ島本館,135.0,56.0,46.0,33.0,37.0,43.0,0,不明,温泉・鉱泉,200.0,0,13.0,56.5,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,426,9,0,0,0,3.1,126.5,0,0,0,0,0,0,0,0,0,0,0,0,886.8,0,0,0,0,0,0,0,0,63.8,0,0,0,0,71.4,13.2,0,0,0,0,0,0,0,0,0,0,0.0,24.3,0,0,0,0,0,0,0,0,"紀伊半島中南部地方の温泉群について,地調月報,1958"
岩井温泉,鳥取県,岩美町,大字岩井,http://yukamuri.net,―,281,2,2,1,1,0,2,0,False,False,False,False,True,True,False,False,False,False,35.5551642,134.3623664,鳥取県,0,134.0,22.0,0.0,35.0,33.0,0.0,0,不明,温泉・鉱泉,0,0,0,51.0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,275.0,11.1,0,0,0,5.9,242.0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
鹿野温泉,鳥取県,鳥取市,鹿野町今市,,―,459,2,2,2,2,0,2,0,True,False,False,False,False,False,False,False,False,False,35.4721663,134.0493035,鳥取県,鳥取市,134.0,14.0,20.0,35.0,29.0,21.0,0,井戸,温泉調査井,300.0,0,14.4,52.3,56.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.7,0,0,0,0,0,0,0,0,0,0,0,0,990.0,0,0,0,0,0,0,0,0,1460.0,0,0,0,0,504.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1961.4.27.,"鳥取市内温泉の試錐による調査研究水温および化学成分について,岡山大学温研報告,1963"
三瓶温泉,島根県,大田市,三瓶町志学,,―,592,3,2,2,2,1,2,0,False,True,False,False,False,False,False,True,False,False,35.1152807,132.6235552,島根,0,132.0,54.0,40.0,35.0,13.0,0.0,0,不明,温泉・鉱泉,0,0,0,41.2,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,110.0,5.0,0,0,0,0.2,14.0,0,0,0,0.04,0,0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0,135.0,0,0,0,0,61.02,0,0,0,0,0,0,0,0,22.3,0,4.5,0.0,0,0,0,0,0,0,0,0,1977-03-23 00:00:00,"島根県温泉の化学,温泉科学,1977"
有福温泉,島根県,江津市,有福温泉町,http://www.arifuku.net,―,236,2,2,2,1,0,2,1,True,False,False,False,False,False,False,False,False,False,34.9437313,132.2043303,島根,元湯,132.0,21.0,10.0,35.0,5.0,30.0,0,不明,温泉・鉱泉,0,0,0,51.0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,2.17,1990.0,70.0,0,0,0,104.0,452.0,0,0,0,0.44,0,0,3.5,0,0,0,0,0,2912.0,8.65,0.05,0,0,0,0,0,0,999.0,0,0,0,0,943.4,0,0,0,0,0,0,0,0,94.5,0,43,0.0,0.2,752,0,0,0,0,0,0,1966-07-13 00:00:00,"島根県温泉の化学,温泉科学,1977"
脇田温泉,福岡県,宮若市,脇田,http://www.wakakanko.jp,―,513,6,2,2,2,2,2,0,True,False,False,False,False,False,False,False,False,False,33.692207,130.591428,福岡県,玄海町,130.0,30.0,48.0,33.0,49.0,7.0,0,不明,温泉・鉱泉,0,0,31.2,20.4,1,0,7.2,7.25,26.1,0,0,0,0,0,0,0,0,0,1226.0,3.6919999999999997,0,0,0,45.31,1460.0,0,0,0.3,2.169,0.467,0,0,0,0,0,0,0,4309.0,0,0,0,0,0,0,0,0,313.0,0,0,0,0,130.1,0,0,0,0,0,0,0,0,0,19.43,0,0.0,0,0,0,0,0,0,0,mg/kg,1951-09-02 00:00:00,"温泉分析について,福岡県衛生研究所報5,1956"
船小屋温泉,福岡県,筑後市,大字尾島,http://www.funagoya.org,―,344,3,2,2,1,0,3,0,True,False,False,False,False,False,False,False,False,False,33.1807743,130.5010725,福岡県,0,130.0,49.0,48.0,33.0,21.0,37.0,0,不明,温泉・鉱泉,0,0,32.0,19.6,24,0,8.4,8.6,8.25,0.9977,0,542.0,0,0,0,0,0,0,252.3,1.6030000000000002,0,0,0,0.21899999999999997,8.166,0,0,0.6509999999999999,0,0.031,0,0,0,0,0,0,0,96.0,0,0,1.31,0,0,0,0,0,21.03,0,0,0,0,186.7,143.1,0,0,19.57,0,0,0,0,0,29.31,0,0.0,0,0,0,0,0,0,0,mg/kg,1954-09-03 00:00:00,"温泉分析,福岡県衛生研究所報7,1968"
熊の川温泉,佐賀県,佐賀市,富士町大字上熊川,http://www.fuji-spa.com,―,89,2,2,1,0,0,2,0,False,False,False,False,True,True,False,False,False,False,33.3649483,130.2404344,佐賀県,0,130.0,28.0,32.0,33.0,24.0,29.0,0,不明,温泉・鉱泉,160.0,0,20.0,18.8,300.0,0,7.5,0,0,0.9986,0,0.147,0,0,0,0,0,0,18.0,0.8,0,0,0,1.8,19.2,0,0,0.3,0,0.2,0,0,0,0,0,0,0.3,7.2,0,0,0,0,0,0,0,0,2.2,0,0,0,0,112.0,0,0,0,0,0,0,0,0,0,46.4,0,0.0,0,15.1,0,0,0,0,0,mg/kg,1985-10-23 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
九酔渓温泉,大分県,九重町,大字田野,http://kyusuikei.com,―,49,2,2,1,1,1,1,0,False,False,True,False,False,False,False,False,False,False,33.173366,131.2146078,大分県,大分郡湯布院町大字川上,131.0,21.0,28.0,33.0,16.0,32.0,536.0,不明,温泉・鉱泉,0,0,24.4,88.6,0,0,8.4,8.76,0,0,0,1170.0,0,0,0,0,0,0.76,327.0,14.2,0.07,0.26,0.0,0.77,15.3,0,0,0.21,0.04,0,0,0.03,0.0,0.03,0.05,0,0.56,318.0,0.82,0.0,0,0,0,0,0,0,162.0,0,0,0,0,225.0,0,0,0,0,0,0,0,0,211.0,0,0,0.0,0.0,169.0,0,0.19,0.0002,0,2.61,0,1983-09-22 00:00:00,"平成元年度 全国地熱資源総合調査 広域熱水流動調査（第3次）鶴見岳地域 流体地化学調査報告書(要旨),1990"
