都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
石川県,七尾市,136,58,40,37,2,40,,井戸,用水,,,,17.7,,,7.7,8.1,,,,,,4200,,0.23,,,11.7,3.3,,,,3.4,31.2,,,,,0,,0.05,,,,,,13.7,,,,0,,,,,6.1,,,,,107.395,,,,,,,,,35.7,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,58,10,37,2,20,,井戸,用水,,,,20.1,,,7.5,8,,,,,,4400,,0.43,,,15.7,3.6,,,,3.7,24.2,,,,,0.49,,0.49,,,,,,14.5,,,,0,,,,,6,,,,,97.022,,,,,,,,,45.4,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,57,10,37,2,0,,井戸,用水,137,,,15.3,,,6.8,7.2,,,,,,9300,,,,,14.8,2.1,,,,0.9,4.2,,,,,0.13,,0.13,,,,,,15,,,,0,,,,,4.2,,,,,32.951,,,,,,,,,25.3,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,57,40,37,2,0,,井戸,用水,,,,21,,,7.9,8.2,,,,,,3800,,,,,25.3,5,,,,3,21.7,,,,,0.07,,0.07,,,,,,16.3,,,,0,,,,,8.9,,,,,104.954,,,,,,,,,52.6,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,58,30,37,1,40,,井戸,用水,,,,19.6,,,7.3,8,,,,,,4200,,,,,26.2,3.4,,,,4,15.8,,,,,0.08,,0.08,,,,,,15.9,,,,0,,,,,11.1,,,,,97.022,,,,,,,,,51.2,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,57,20,37,0,30,,井戸,用水,,,,18.3,,,7,7.5,,,,,,4900,,,,,13.2,2.5,,,,4.1,13.9,,,,,0.71,,2.05,,,,,,12.6,,,,0,,,,,2.3,,,,,87.259,,,,,,,,,48.3,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,56,20,37,0,10,,井戸,用水,53,,,14.9,,,6.3,7,,,,,,9800,,,,,12.5,2.4,,,,1.2,4.8,,,,,2.79,,3.38,,,,,,12.4,,,,0,,,,,1.5,,,,,38.443,,,,,,,,,42.7,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,56,0,37,0,20,,井戸,用水,40,,,13.8,,,6.3,6.9,,,,,,14000,,,,,9.1,1.6,,,,0.7,3.7,,,,,0.36,,0.81,,,,,,12,,,,0.01,,,,,2.2,,,,,26.849,,,,,,,,,32.5,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,55,10,37,1,20,,井戸,用水,60,,,13.4,,,5.8,6.5,,,,,,14000,,0.39,,,8.2,1,,,,1.7,3.8,,,,,0,,0.05,,,,,,12.4,,,,0,,,,,1.2,,,,,22.577,,,,,,,,,17.8,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
石川県,七尾市,136,54,30,37,1,30,,井戸,用水,,,,14,,,6.9,7.4,,,,,,640,,0.15,,,7.1,1,,,,1.2,25.4,,,,,0,,0.03,,,,,,11.3,,,,0,,,,,2.8,,,,,76.275,,,,,,,,,23.5,,,,,,,,,,,,1968-04-01 00:00:00,"石川県邑知潟平野の地下水,地調月報,1970"
