都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
宮崎県,加久藤地区,,,,,,,,井戸,用水,24,,14.5,20.2,32.70833333333334,,7.2,7.5,,,,,,,,,,,,,,,14.3,,,,,,,0.25,0.43,0.68,,,,,,7.8,,,,0,,,,,1,,,,,214,0,,,,,,,,,,,0.31,,19.8,178,,,1.5,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,用水,91,,14.2,23.8,106.25,,7,7,,,,,,,,,,,,,,,13,17.5,26.3,,,,,2.75,0.48,3.23,,,,,,7.8,,,,0,,,,,,,,,,397,0,,,,,,,,,,,0.41,,46.2,332,,,1,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,用水,87,,17.2,20.8,41.52777777777778,,7.1,7.5,,,,,,,,,,,,,,,24.9,20.4,13.4,,,,,5.08,0.47,5.55,,,,,,5,,,,0,,,,,,,,,,397,0,,,,,,,,,,,0.54,,50.6,337,,,1.5,,,1954-02-21 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,50,40,32,2,50,,井戸,用水,54.4,,,,,,6.6,7.2,,,,,,,,17.2,,,,,,,1.73,,,,,,,,,,,,,,,5,,,,0,,,,,,,,,,122,0,,,,,,,,,,,,,17.6,105,,,,,,1954-02-25 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,50,40,32,2,40,,井戸,用水,43.6,,14.6,18.5,4.930555555555555,,7,7.3,,,,,,,,,,,,,,,1.69,,,,,,,7.16,0.59,7.75,,,,,,6.4,,,,0,,,,,,,,,,116,0,,,,,,,,,,,0.37,,83.5,96.7,,,0.5,,,1954-02-25 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,51,30,32,2,50,,井戸,用水,,,,16.4,13.88888888888889,,6.6,6.9,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,7.9,,,,0,,,,,,,,,,30.5,0,,,,,,,,,,,,,22,37.4,,,0.375,,,1954-02-25 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,52,0,32,2,50,,井戸,用水,,,15,19.1,159.7222222222222,,7.2,7.3,,,,,,,,43.5,,,,,,,0.35,3.7,8.8,,,,,1.76,0.39,2.15,,,,,,7.8,,,,0,0,,,,1,,,,,36.6,0,,,,,,,,,,,0.31,,4.4,30.8,,,0.25,,,1954-02-25 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,52,30,32,2,30,,井戸,用水,,,13.8,19.8,208.3333333333333,,7.3,7.4,,,,,,,,33.6,,,,,,,0.14,2,8.3,,,,,0,,,,,,,,6.4,,,,0,0,,,,9,,,,,67.1,0,,,,,,,,,,,0.79,,4.4,52.7,,,0.1,,,1954-02-25 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,52,10,32,1,50,,井戸,用水,,,,17.6,,,6.4,6.8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,9.2,,,,0,,,,,,,,,,29.6,0,,,,,,,,,,,,,22.7,45.3,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,51,0,32,1,40,,井戸,用水,7.8,,,18.4,,,6.6,7.1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,11.3,,,,0,,,,,,,,,,62.2,0,,,,,,,,,,,,,20.4,65.2,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,50,0,32,2,10,,井戸,用水,4.8,,,14.7,,,6.2,7.1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,11.3,,,,0,,,,,,,,,,35.7,0,,,,,,,,,,,,,26,51.7,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,飯野地区,130,53,30,32,2,40,,井戸,用水,,,,17.5,,,6.1,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,26.2,0,,,,,,,,,,,,,32.9,51.6,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,130,54,30,32,1,20,,井戸,用水,,,,14.8,,,6.7,7.2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,51.2,0,,,,,,,,,,,,,7.5,44.4,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,130,55,30,32,1,0,,井戸,用水,7.5,,,16.3,,,6.2,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,11.3,,,,0,,,,,,,,,,32.9,0,,,,,,,,,,,,,40,63.9,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,130,55,50,32,1,30,,井戸,用水,,,,15.2,,,6.1,6.9,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,6.4,,,,0,,,,,1,,,,,26.2,0,,,,,,,,,,,,,32.5,51.4,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,130,55,0,32,0,10,,井戸,用水,4,,,16.9,,,6.4,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,,,0,,,,,,,,,,13.4,0,,,,,,,,,,,,,13.4,23,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,130,54,0,32,0,30,,井戸,用水,4.5,,,14.9,,,6.6,7.1,,,,,,,,30.5,,,,,,,0,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,31.7,0,,,,,,,,,,,,,9.7,32.5,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,130,53,10,32,1,10,,井戸,用水,27,,,17.7,,,6.7,7.2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,12.6,,,,,,,,,,,,,,34.3,0,,,,,,,,,,,,,12.7,37.3,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,130,54,0,32,0,30,,湧泉,用水,,,,17.8,,,6.6,7.2,,,,,,,,23.9,,,,,,,0,,,,,,,,,,,,,,,6.4,,,,0,,,,,,,,,,27.8,0,,,,,,,,,,,,,11.9,31.9,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,井戸,用水,,,,14.9,,,7.2,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,85.4,0,,,,,,,,,,,,,11.9,73.4,,,,,,1954-02-27 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,湧泉,温泉・鉱泉,,,16.2,19.2,,,6.9,7.7,,,,,,,,,,,,,,,0.14,,,,,,,,,0.21,,,,,,93.5,,,,0,0,,,,,,,,,915,0,,,,,,,,,,,1.12,,88,747,,,0.1,,,1954-02-28 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,湧泉,温泉・鉱泉,,,15.5,14.7,,,7.3,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1954-02-28 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,井戸,用水,24,,,16.7,,,7.1,7.2,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,53.7,0,,,,,,,,,,,,,10.6,49.3,,,,,,1954-02-28 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,井戸,用水,12,,,16.1,,,6.6,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,19.5,0,,,,,,,,,,,,,4.4,18.5,,,0.02,,,1954-03-01 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,湧泉,用水,,,13,16.5,,,6.7,7.1,,,,,,,,9.4,,,,,,,,4.4,8.5,,,,,,,,,,,,,9.2,,,,0,,,,,8,,,,,61,0,,,,,,,,,,,,,5.5,49.4,,,0.02,,,1954-03-01 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,湧泉,用水,,,,13.7,,,6.6,7.1,,,,,,,,,,,,,,,0.13,,,,,,,1.26,0.24,1.5,,,,,,5,,,,0,,,,,,,,,,61,0,,,,,,,,,,,1.8,,11,54.9,,,0.02,,,1954-03-01 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,湧泉,用水,,,,19.3,,,6.1,7.1,,,,,,,,,,,,,,,0.06,,,,,,,,0,,,,,,,8.5,,,,,,,,,,,,,,54.4,0,,,,,,,,,,,3.47,,15.4,49.7,,,0.075,,,1954-03-01 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,湧泉,用水,,,,19.6,,,6.5,6.9,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,7.8,,,,0,,,,,,,,,,54.4,0,,,,,,,,,,,,,17.6,49.7,,,0.075,,,1954-03-01 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,井戸,用水,,,12.5,13.5,1.388888888888889,,6.7,7.2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,16.3,,,,0,,,,,28,,,,,78.8,0,,,,,,,,,,,,,15.4,78.8,,,,,,1954-03-02 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,井戸,用水,5,,14.3,16.6,,,6.5,7.1,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,7.8,,,,0,,,,,,,,,,47.6,0,,,,,,,,,,,,,10.1,44.7,,,,,,1954-03-02 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,湧泉,用水,,,14.5,16.5,0.6944444444444444,,6.7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,0,,,,,,,,,,37.8,0,,,,,,,,,,,,,4.8,32.2,,,,,,1954-03-02 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,井戸,用水,,,15,18.5,,,6.2,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,0,,,,,,,,,,21.5,0,,,,,,,,,,,,,7,22.5,,,,,,1954-03-02 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,小林地区,,,,,,,,井戸,用水,,,18.4,18.2,,,6.2,6.7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,40.6,0,,,,,,,,,,,,,15,44.5,,,,,,1954-03-02 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
