都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
静岡県,庵原郡有度村,,,,,,,,井戸,用水,,,14.7,17.2,,,7.8,7.8,,,,,,,,,,,,,,,0.93,10,46,,,,,0.03,0.01,0.04,,,,,,99.1,,,,0,0,,,,0,,,,,112,,,,,,,,,,,,0.24,,2.2,91.5,,,0.15,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,36.5,,14.4,17.2,,,7.3,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,67.1,,,,,,,,,,,,,,2.2,50.6,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,43,,8.8,17.5,,,7.6,7.6,,,,,,,,,,,,,,,0.23,4,9,,,,,0.03,1.31,1.34,,,,,,9.5,,,,0,0,,,,0,,,,,67.1,,,,,,,,,,,,0.2,,2.2,50.6,,,0.3,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡飯田村,,,,,,,,井戸,用水,36.5,,14.9,15,,,7,7.6,,,,,,,,,,,,,,,0.35,32,79,,,,,0.02,0.01,0.03,,,,,,531,,,,0,0,,,,0,,,,,265,,,,,,,,,,,,0.2,,19.7,211,,,0.075,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡飯田村,,,,,,,,井戸,用水,18,,14.2,15.5,,,7.2,7.6,,,,,,,,,,,,,,,0.33,19,33,,,,,0.03,0.08,0.11,,,,,,72.7,,,,0,0,,,,0,,,,,150,,,,,,,,,,,,0.24,,6.8,115,,,0.075,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡飯田村,,,,,,,,井戸,用水,18,,10.1,16,7,,7.2,7.6,,,,,,,,,,,,,,,0.12,11,20,,,,,0.05,0,0.05,,,,,,8.8,,,,0,0,,,,4,,,,,120,,,,,,,,,,,,0.51,,5.5,92.1,,,0.075,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡高部村,,,,,,,,井戸,用水,,,13.7,15.6,,,7.4,7.6,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,127,,,,,,,,,,,,,,2.2,93.8,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡高部村,,,,,,,,井戸,用水,47.5,,15.5,16.8,14.2,,7.6,7.6,,,,,,,,,,,,,,,0.34,,,,,,,0.04,0.13,0.17,,,,,,6.6,,,,0,0,,,,0,,,,,64.6,,,,,,,,,,,,0.13,,1.3,47.9,,,0.3,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,43.5,,17.6,14.9,1.28,,7.4,7.5,,,,,,,,,,,,,,,0.44,,,,,,,0.02,0.04,0.06,,,,,,9.8,,,,0,0,,,,0,,,,,67.1,,,,,,,,,,,,0.1,,1.3,49.7,,,0.3,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,96,,14,17.1,12000,,7.5,7.5,,,,,,,,,,,,,,,0.51,,,,,,,0.2,0,0.2,,,,,,8.4,,,,0,0,,,,2,,,,,63.4,,,,,,,,,,,,0.1,,1.3,47,,,0.35,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,清水市,,,,,,,,井戸,用水,13.5,,11.2,15,,,7.6,7.8,,,,,,,,,,,,,,,0.65,9,20,,,,,0.03,0.51,0.54,,,,,,14.8,,,,0,0,,,,2,,,,,211,,,,,,,,,,,,0.34,,2.2,154,,,0.4,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,清水市,,,,,,,,井戸,ガス井,260,,13.7,15.8,10,,7.8,7.8,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,104,,,,,,,,,,,,,,1.3,76.3,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,40,,13.8,16.6,1.5,,7.4,7.4,,,,,,,,,,,,,,,0.18,6,11,,,,,0.04,0.01,0.05,,,,,,6.2,,,,0,0,,,,0,,,,,82.9,,,,,,,,,,,,0.13,,1.3,61.1,,,0.35,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,40,,13.5,16.8,10,,7.3,7.4,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,73.2,,,,,,,,,,,,,,1.3,54.1,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,38,,14.2,16.5,4,,7.3,7.4,,,,,,,,,,,,,,,0.15,,,,,,,0.07,0,0.07,,,,,,9.5,,,,0,0,,,,5,,,,,61,,,,,,,,,,,,0.24,,1.3,45.3,,,0.15,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,43.5,,15,15.2,2,,7.3,7.4,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,66.1,,,,,,,,,,,,,,1.3,49,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,60,,15,17,2.5,,7,7.4,,,,,,,,,,,,,,,1.61,9,25,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,154,,,,,,,,,,,,,,4.4,115,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,23.5,,14.3,16.6,5,,7.1,7.2,,,,,,,,,,,,,,,0.11,,,,,,,0.04,0.03,0.07,,,,,,6.9,,,,0,0,,,,10,,,,,54.9,,,,,,,,,,,,0.24,,1.3,40.9,,,0.09,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,45.5,,,14.8,,,7.2,7.6,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,14.8,,,,,,,,,,,,,,159,,,,,,,,,,,,,,5.7,121,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,24,,16.2,17,130,,7.8,7.6,,,,,,,,,,,,,,,0.31,,,,,,,0.09,0,0.09,,,,,,4.4,,,,0,0,,,,5,,,,,69.6,3,,,,,,,,,,,0.17,,,52.4,,,0.15,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,36.5,,15.8,16.5,6,,7.4,7.4,,,,,,,,,,,,,,,0.55,,,,,,,0.08,0.12,0.2,,,,,,6.6,,,,0,0,,,,0,,,,,61,,,,,,,,,,,,0.13,,1.3,45.3,,,0.3,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,36.5,,14.3,16.6,,,7.3,7.3,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,52.4,,,,,,,,,,,,,,1.3,39.1,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡高部村,,,,,,,,湧泉,ガス徴,,,16,14.3,,,7.2,7.4,,,,,,,,,,,,,,,0.15,48,976,,,,,,,,,,,,,2191,,,,,,,,,,,,,,45.9,,,,,,,,,,,,,,4.4,37.5,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,36.5,,16,16.8,50,,7.8,7.4,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,67.1,,,,,,,,,,,,,,1.3,49.7,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,36.5,,15.5,16.4,63.1,,7,7.4,,,,,,,,,,,,,,,0.19,7,12,,,,,0.04,0.03,0.07,,,,,,5.5,,,,0.044,8,,,,10,,,,,54.9,,,,,,,,,,,,2.79,,3.6,43.2,,,0.05,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,,,18.6,16.7,130,,7.1,7.3,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,6.3,,,,0,15,,,,8,,,,,52.5,,,,,,,,,,,,,,1.3,39.2,,,,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
静岡県,庵原郡有度村,,,,,,,,井戸,用水,91,,17.4,16.5,,,6.3,7,,,,,,,,,,,,,,,0.14,,,,,,,0.04,0.03,0.07,,,,,,9.5,,,,0,15,,,,0,,,,,24.4,,,,,,,,,,,,5.66,,8.8,26.4,,,0.02,,,1953-12-01 00:00:00,"静岡県庵原郡高部村付近天然ガス調査報告,地調報告, 1955"
