都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
福井県,福井市,136,14,0,36,4,50,,井戸,用水,72.1,,,16.2,,,7.1,7.4,,,,,,5300,,0.87,,,13.1,1.4,,,0,5.2,16.5,,,,,0.52,,1.06,,,,,,6.9,,,,0,,,,,3.8,,,,,107.4,,,,,,,,,25.7,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,12,40,36,5,30,,井戸,用水,120,,,16.7,,,7.4,7.6,,,,,,7800,,0.82,,,7.2,1.4,,,0,2.8,13.3,,,,,0.1,,0.18,,,,,,4.7,,,,0,,,,,4.7,,,,,67.122,,,,,,,,,25.7,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,12,50,36,5,0,,井戸,用水,117,,,17.5,,,7.4,7.5,,,,,,8100,,1.17,,,8.9,1.3,,,0,2.8,11.8,,,,,0.06,,0.06,,,,,,4.8,,,,0,,,,,5.1,,,,,68.342,,,,,,,,,26.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,12,50,36,4,30,,井戸,用水,110.5,,,18.1,,,7.5,7.9,,,,,,6900,,2.22,,,12.8,1.4,,,0,3.3,10.6,,,,,0.02,,0.08,,,,,,7.8,,,,0,,,,,5,,,,,72.614,,,,,,,,,30.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,11,30,36,5,50,,井戸,用水,40,,,17.6,,,7.1,7.4,,,,,,6400,,1.85,,,10.5,4.2,,,0.1,2.9,12.9,,,,,0.25,,2.38,,,,,,5.4,,,,0,,,,,5.1,,,,,79.326,,,,,,,,,42,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,11,40,36,5,0,,井戸,用水,41,,,15.9,,,7.2,7.5,,,,,,5300,,1.85,,,13.1,1.8,,,0.2,4.3,17.5,,,,,0.21,,1.87,,,,,,5.9,,,,0,,,,,6,,,,,107.4,,,,,,,,,29.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,12,10,36,4,20,,井戸,用水,82,,,17.9,,,7.4,7.9,,,,,,4400,,9.36,,,12,1.1,,,0,4.6,21.7,,,,,0,,0.18,,,,,,19.8,,,,0,,,,,7,,,,,89.089,,,,,,,,,24.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,11,0,36,4,10,,井戸,用水,40,,,16,,,7.2,7.5,,,,,,3800,,1.12,,,15.7,1.5,,,0.3,5.5,27,,,,,0.1,,0.81,,,,,,14.3,,,,0,,,,,6,,,,,137.3,,,,,,,,,22.3,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,13,50,36,4,10,,井戸,用水,165,,,21,,,8,,,,,,,2100,,2.73,,,56.7,1.8,,,0.6,3.4,23.7,,,,,0,,0.22,,,,,,31.2,,,,0,,,,,45,,,,,137.91,,,,,,,,,29.8,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,16,20,36,3,30,,井戸,用水,23,,,17,,,7,7.3,,,,,,4000,,4.15,,,34.6,1.1,,,0.3,2.5,5.6,,,,,1.58,,2.45,,,,,,12,,,,0,,,,,15,,,,,86.648,,,,,,,,,29,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
