都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,170,,,-,,,8.32,,,,,,,,,,,,621,20.0,,,2.53(ppm),2.8,182,,,,,,,,,,,,,1040,,,,,,,,,338,,,,0.000(ppm),37.1,,,,,,,,,,,,,,,,,,,,,1972,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,170,,,46.0,,,8.42,,,,,,,,,,,,679,18.4,,,-(ppm),0.00,165,,,,,,,,,,,,,942,,,,,,,,,329,,,,-(ppm),-,,,,,,,,,,,,,,,,,,,,,1987,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,170,,,44.4,,,8.07,,,,,,,,,,,,551,11.8,,,0.073(ppm),0.00,155,,,,,,,,,,,,,784,,,,,,,,,391,,,,0.020(ppm),26.5,,,,,,,,,,,,,,,,,,,,,1989,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,170,,,47.2,,,8.44,,,,,,,,,,,,576,10.3,,,0.064(ppm),0.00,151,,,,,,,,,,,,,787,,,,,,,,,403,,,,0.057(ppm),31.1,,,,,,,,,,,,,,,,,,,,,1990,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,170,,,45.9,,,8.5,,,,,,,,,,,,574,9.57,,,0.112(ppm),0.00,145,,,,,,,,,,,,,764,,,,,,,,,414,,,,0.022(ppm),28.2,,,,,,,,,,,,,,,,,,,,,1991,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,170,,,43.0,,,8.51,,,,,,,,,,,,548,9.54,,,-(ppm),0.00,151,,,,,,,,,,,,,772,,,,,,,,,422,,,,-(ppm),24.5,,,,,,,,,,,,,,,,,,,,,1992,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,210,,,47.0,,,8,,,,,,,,,,,,-,-,,,-(ppm),1.1,184,,,,,,,,,,,,,1210,,,,,,,,,100,,,,-(ppm),41.0,,,,,,,,,,,,,,,,,,,,,1951,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,210,,,42.8,,,8.2,,,,,,,,,,,,530,12.7,,,0.078(ppm),0.2,145,,,,,,,,,,,,,908,,,,,,,,,234,,,,0.000(ppm),42.4,,,,,,,,,,,,,,,,,,,,,1981,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,210,,,41.0,,,8.47,,,,,,,,,,,,593,19.3,,,-(ppm),0.00,119,,,,,,,,,,,,,818,,,,,,,,,259,,,,-(ppm),-,,,,,,,,,,,,,,,,,,,,,1987,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
山梨県,,138,33,11,35,40,46,,不明,温泉・鉱泉,210,,,40.6,,,8.17,,,,,,,,,,,,523,11.0,,,0.316(ppm),0.00,124,,,,,,,,,,,,,807,,,,,,,,,246,,,,0.060(ppm),36.0,,,,,,,,,,,,,,,,,,,,,1989,山梨県甲府盆地の温泉の地球化学的研究（２）－甲府地区－，東邦大学教養紀要，1992
