都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
岡山県,,133,45,20,34,36,50,,井戸,用水,,,,22.3,,,6.8,,,,,,,4600,,,,,,,,,0.09,,,,,,,,,,,,,,,7.1,,,,,,,,,0,,,,,32,,,,,,,,,14,,,,,0.5,,,,,,,1963,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,倉敷市酒津,133,45,10,34,36,20,,井戸,用水,43.7,,,,,,,,,,,,,,,9.8,,,,,,,0.039,,,,,,,,,,,,,,0.006,1315,,,,,,,,,0,,,,,55,,,,,,,,,29.3,,,,,12.5,,,,,,,1963,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,倉敷市寿町,133,46,0,34,36,10,,井戸,用水,46,,,,,,,,,,,,,11400,,10.6,,,,,,,0.013,,,,,,,,,,,,,,0.006,9.6,,,,,,,,,0,,,,,35.2,,,,,,,,,36.8,,,,,11,,,,,,,,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,倉敷市寿町,133,46,0,34,36,10,,井戸,用水,46,,,,,,,,,,,,,4560,,11.4,,,,,,,0.077,,,,,,,,,,,,,,0,36.2,,,,,,,,,0,,,,,55,,,,,,,,,34.3,,,,,5,,,,,,,1962-08-23 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,,133,44,30,34,35,40,,井戸,用水,,,,17.5,,,6.5,,,,,,,6450,,5.9,,,,,,,0.167,,,,,,,,,,,,,,0.052,24.6,,,,,,,,,0,,,,,33,,,,,,,,,18.4,,,,,7,,,,,,,1962-08-23 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,,133,41,20,34,33,20,,井戸,用水,,,,16.5,,,,,,,,,,216,,2.1,,,,,,,0.077,,,,,,,,,,,,,,0.03,2335,,,,,,,,,154,,,,,44,,,,,,,,,17.5,,,,,10,,,,,,,1962-08-23 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,,133,41,20,34,33,20,,井戸,用水,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,0.055,2240,,,,,,,,,0,,,,,55,,,,,,,,,16.7,,,,,13.5,,,,,,,,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,浅口郡玉島町,133,41,20,34,31,30,,井戸,用水,55.2,,,,,,,,,,,,,,,26,,,,,,,0,,,,,,,,,,,,,,0.024,8428.8,,,,,,,,,256,,,,,43,,,,,,,,,,,,,,10,,,,,,,,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,つるのゆ,,,,,,,,不明,温泉・鉱泉,,,,40,,,7.5,,,,,,,,,,,,23.3,2.2,,,,0.5,5.2,,,,,,,,,,,,,11.7,,,,,,,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
岡山県,,,,,,,,,不明,温泉・鉱泉,,,,29,,,8.5,,,,,,,,,,,,72.5,1.2,,,,0.4,3.1,,,,,,,,,,,,,35.2,,,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
