都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ－Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ－,Ｃｌ－,Ｂｒ－,I－,OH－,ＮＯ２－,ＮＯ３－,ＨＳ－,Ｓ２Ｏ３2－,ＨＳＯ４－,ＳＯ４２－,ＳＯ３２－,Ｈ２ＰＯ４－,ＨＰＯ４２－,ＰＯ４３－,ＨＣＯ３－,ＣＯ３２－,ＨＳｉＯ３－,ＳｉＯ３２－,ＢＯ２－,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ－ＣＯ２,Ｔ－Ａｓ,Ｔ－Ｈｇ,Ｔ－Ｐ,Ｔ－Ｂ,単位,調査日,文献名
愛媛,今治市四村,,,,,,,,井戸,用水,,,,10.5,,,6.5,7.2,,,,,,12750,,5.6,,,,,,,0.2,2.1,16,,,,,0,0,,,,,,,6.3,,,,0,,,,,11,,,,,,,,,,,,,,10,,,6.11,,8.8,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市中寺,,,,,,,,井戸,用水,,,,6.9,,,6.8,7.1,,,,,,19000,,3.4,,,,,,,0,2.3,14.4,,,,,0,0,,,,,,,5.4,,,,0,,,,,6,,,,,,,,,,,,,,4,,,,,3.3,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市中寺,,,,,,,,湧泉,用水,,,,16.4,,,6.5,7.2,,,,,,14250,,2.5,,,,,,,0,2.2,12.2,,,,,0,0.1,,,,,,,4.6,,,,0,,,,,8,,,,,,,,,,,,,,10,,,6.25,,6.6,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市畑地,,,,,,,,井戸,用水,,,,14.8,,,6.4,7.3,,,,,,8400,,2.6,,,,,,,0.1,5.4,17.3,,,,,0.13,0.15,,,,,,,7.1,,,,0.01,,,,,11,,,,,,,,,,,,,,10,,,2.81,,11,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,,,,10,,,6.7,7.1,,,,,,13000,,3.7,,,,,,,0,2.7,13.9,,,,,0,0,,,,,,,6.2,,,,0,,,,,7,,,,,,,,,,,,,,5,,,6.44,,4.4,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,3.8,,,,,,6.4,6.7,,,,,,8000,,,,,,,,,,5.9,18.1,,,,,,,,,,,,,9.1,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,3,,,,,,6.3,6.6,,,,,,5700,,,,,,,,,,5.2,16.1,,,,,,,,,,,,,9.7,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,3.6,,,,,,6.4,6.8,,,,,,7800,,,,,,,,,,6.2,17.5,,,,,,,,,,,,,9.3,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,5.2,,,,,,6.4,6.7,,,,,,5800,,,,,,,,,,7.2,21.1,,,,,,,,,,,,,15.8,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,9.6,,,,,,6.4,6.7,,,,,,7700,,,,,,,,,,6.7,15.9,,,,,,,,,,,,,12,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,5.2,,,,,,6.5,6.7,,,,,,4500,,,,,,,,,,7.1,29.6,,,,,,,,,,,,,26.1,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,6.1,,,,,,6.4,6.7,,,,,,5100,,,,,,,,,,6.3,24.4,,,,,,,,,,,,,20.4,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,5.5,,,,,,6.5,6.8,,,,,,5800,,,,,,,,,,3.7,23,,,,,,,,,,,,,15.8,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,26,,,,,,7.2,7.4,,,,,,11700,,,,,,,,,,7.2,9.3,,,,,,,,,,,,,24.3,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,6.1,,,,,,6.4,6.8,,,,,,2700,,,,,,,,,,10.3,41.4,,,,,,,,,,,,,66.2,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,24,,,,,,7.1,7.2,,,,,,2500,,,,,,,,,,5.7,26.1,,,,,,,,,,,,,117,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,69,,,,,,6.7,7.4,,,,,,,,3.4,,,,,,,0.1,9.2,37.1,,,,,0.6,0.1,,,,,,,263,,,,0,,,,,51,,,,,,,,,,,,,,7.5,,,2.48,,15.4,,,,0.06,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,,,,,,,6.6,6.9,,,,,,5500,,,,,,,,,,7.1,20.8,,,,,,,,,,,,,16.2,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,7.6,,,,,,6.8,7.2,,,,,,,,1.9,,,,,,,0.1,2.4,14.9,,,,,0,0,,,,,,,7.4,,,,0.01,,,,,6,,,,,,,,,,,,,,4,,,5.31,,4.4,,,,0.05,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,9,,,,,,6.9,7.1,,,,,,8000,,,,,,,,,,8.7,8.5,,,,,,,,,,,,,21.9,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,12,,,,,,6,6.4,,,,,,1100,,,,,,,,,,25.7,136.7,,,,,,,,,,,,,332,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,今治市,,,,,,,,井戸,用水,,,,,,,6.4,6.9,,,,,,,,,,,,,,,,6.2,30,,,,,,,,,,,,,35.6,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,小松町北川西,,,,,,,,湧泉,用水,,,,16.1,,,6.5,7.2,,,,,,16500,,6.5,,,,,,,0.1,2.6,9.8,,,,,0,0,,,,,,,5.2,,,,0,,,,,8,,,,,,,,,,,,,,21.2,,,6.18,,2.2,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,小松町南川,,,,,,,,湧泉,用水,,,,15.5,,,6,6.9,,,,,,9300,,7.9,,,,,,,0.1,3.7,14.4,,,,,0,0,,,,,,,6.6,,,,0.24,,,,,23,,,,,,,,,,,,,,5.6,,,4.5,,13.2,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,小松町北川東,,,,,,,,湧泉,用水,,,,16,,,6.6,7.1,,,,,,16500,,5.4,,,,,,,0.1,2.6,9.5,,,,,0,0,,,,,,,5.4,,,,0,,,,,10,,,,,,,,,,,,,,15.2,,,5.88,,2.2,,,,0.01,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,小松町新宮,,,,,,,,湧泉,用水,,,,16.3,,,5.9,6.9,,,,,,10700,,5.9,,,,,,,0,3.7,14.3,,,,,0,0,,,,,,,7.1,,,,0.01,,,,,20,,,,,,,,,,,,,,11.6,,,4.61,,20.9,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,西条市氷見弘法井戸,,,,,,,,湧泉,用水,,,,15,,,5.8,6.3,,,,,,10250,,4.7,,,,,,,0.1,4.2,17.8,,,,,0,0,,,,,,,14.8,,,,0.5,,,,,31,,,,,,,,,,,,,,8.8,,,5.89,,17.6,,,,0.01,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町鴨窪,,,,,,,,湧泉,用水,,,,16,,,6.9,7.2,,,,,,17000,,3.3,,,,,,,0.1,2.1,9.5,,,,,0,0,,,,,,,5.7,,,,0,,,,,8,,,,,,,,,,,,,,15.2,,,6.753,,2.2,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町新出,,,,,,,,湧泉,用水,,,,15.1,,,6.6,7,,,,,,16500,,4.4,,,,,,,0.1,2.6,9.2,,,,,0,0,,,,,,,5.1,,,,0,,,,,8,,,,,,,,,,,,,,14,,,6.33,,2.2,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町願連寺,,,,,,,,湧泉,用水,,,,15.7,,,6.2,6.8,,,,,,10000,,3,,,,,,,0,4.7,21.2,,,,,0,0,,,,,,,6.5,,,,0,,,,,26,,,,,,,,,,,,,,14.8,,,5.76,,14.3,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町北市北,,,,,,,,湧泉,用水,,,,15.2,,,6.2,7.1,,,,,,9700,,1.1,,,,,,,0,4.2,18,,,,,0,0,,,,,,,5.2,,,,0,,,,,21,,,,,,,,,,,,,,19.2,,,4.21,,13.2,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町周布新出,,,,,,,,湧泉,用水,,,,15.2,,,6.3,7.1,,,,,,9200,,2.5,,,,,,,0.1,4.6,19.5,,,,,0,0,,,,,,,4.9,,,,0.05,,,,,27,,,,,,,,,,,,,,18.8,,,5.13,,12.1,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町福王院,,,,,,,,湧泉,用水,,,,14.5,,,6.2,7.1,,,,,,10250,,3.1,,,,,,,0.1,4.3,16.9,,,,,0,0,,,,,,,5.5,,,,0.01,,,,,22,,,,,,,,,,,,,,16.4,,,5.39,,12.1,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,西条市新兵衛,,,,,,,,井戸,用水,64,,,16.5,,,6.4,7,,,,,,200,,55.3,,,,,,,11.7,57.7,85.8,,,,,109,,,,,,,,1930,,,,0.01,,,,,3,,,,,,,,,,,,,,52,,,0.001,,,,,,0.21,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,田野村野上方馬場,,,,,,,,井戸,用水,,,,9,,,6.6,7,,,,,,15500,,4.4,,,,,,,0.1,3.4,12.4,,,,,0.01,0,,,,,,,4.4,,,,0,,,,,19,,,,,,,,,,,,,,10.4,,,6.33,,3.3,,,,0.05,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,丹原町光下田,,,,,,,,井戸,用水,20,,,16.5,,,6.2,6.7,,,,,,12000,,6.1,,,,,,,0.1,4.6,13.6,,,,,0,0,,,,,,,5,,,,0,,,,,19,,,,,,,,,,,,,,12,,,5.82,,4.4,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町鴨窪西,,,,,,,,井戸,用水,,,,15.9,,,6.5,7,,,,,,15000,,3.8,,,,,,,0,3.3,11.8,,,,,0,0,,,,,,,6.4,,,,0,,,,,12,,,,,,,,,,,,,,10.4,,,5.98,,4.4,,,,0.07,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町周布,,,,,,,,井戸,用水,,,,13.3,,,6.4,7,,,,,,12100,,3.5,,,,,,,0,3.8,15.8,,,,,0,0,,,,,,,4.2,,,,0.05,,,,,15,,,,,,,,,,,,,,9.6,,,5.52,,8.8,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町石田,,,,,,,,井戸,用水,11,,,16.4,,,6.6,7,,,,,,15300,,3.7,,,,,,,0.2,3.2,10.7,,,,,0,0,,,,,,,5,,,,0,,,,,8,,,,,,,,,,,,,,13.2,,,5.33,,3.3,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町,,,,,,,,井戸,用水,3.6,,,14,,,7.9,7.9,,,,,,13000,,4.5,,,,,,,0.1,4.1,15.7,,,,,0,0,,,,,,,8.2,,,,0,,,,,9,,,,,,,,,,,,,,2.4,,,6.9,,0,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町下田,,,,,,,,井戸,用水,13,,,15.3,,,6,6.9,,,,,,9750,,9.5,,,,,,,0.1,4.2,17.4,,,,,0,0,,,,,,,6.2,,,,0.2,,,,,21,,,,,,,,,,,,,,18.4,,,4.13,,13.2,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町明理川,,,,,,,,井戸,用水,16.5,,,16.3,,,6.4,7.2,,,,,,9100,,1.2,,,,,,,0,4.5,15.3,,,,,0,0,,,,,,,6.2,,,,0,,,,,6,,,,,,,,,,,,,,15.6,,,3.56,,12.1,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町今在家,,,,,,,,井戸,用水,11.5,,,16.8,,,6.4,6.9,,,,,,13000,,4.4,,,,,,,0,3.4,13.4,,,,,0,0,,,,,,,5.5,,,,0.01,,,,,15,,,,,,,,,,,,,,5.6,,,4.8,,5.5,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町大黒新田,,,,,,,,井戸,用水,16,,,16.9,,,6.9,7.1,,,,,,10000,,3.1,,,,,,,0,9.8,6.8,,,,,0,0,,,,,,,8.8,,,,0.02,,,,,16,,,,,,,,,,,,,,9.2,,,3.33,,4.4,,,,0.01,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町広江,,,,,,,,井戸,用水,11,,,16.7,,,6.6,6.9,,,,,,15000,,6.8,,,,,,,0.1,3.5,9.5,,,,,0,0,,,,,,,4.5,,,,0.01,,,,,10,,,,,,,,,,,,,,4.4,,,4.97,,4.4,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町北条南端,,,,,,,,井戸,用水,15.5,,,12,,,6.4,7.2,,,,,,12500,,0.9,,,,,,,0.1,3.7,14.6,,,,,0,0,,,,,,,5.9,,,,0.03,,,,,19,,,,,,,,,,,,,,16,,,3.48,,6.6,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町北条,,,,,,,,井戸,用水,,,,16,,,6.3,7.1,,,,,,10250,,0.7,,,,,,,0,4,8.5,,,,,0,0,,,,,,,5.5,,,,0,,,,,23,,,,,,,,,,,,,,16.4,,,4.51,,11,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町,,,,,,,,井戸,用水,13,,,15.5,,,6.6,7,,,,,,9750,,3.1,,,,,,,0.1,5.6,19,,,,,0,0,,,,,,,5.1,,,,0,,,,,9,,,,,,,,,,,,,,16.8,,,0.58,,9.9,,,,0.01,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町喜多治,,,,,,,,井戸,用水,,,,15.7,,,6.8,7.3,,,,,,1260,,6.6,,,,,,,0,2.8,13.9,,,,,0,0,,,,,,,4,,,,0.02,,,,,8,,,,,,,,,,,,,,20.8,,,5.12,,3.3,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町国安,,,,,,,,井戸,用水,11,,,15.6,,,6.6,7.1,,,,,,1450,,6.3,,,,,,,0.2,1.9,10,,,,,0,0,,,,,,,4.4,,,,0,,,,,0,,,,,,,,,,,,,,16.8,,,6.08,,5.5,,,,0.03,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町北条新田,,,,,,,,井戸,用水,16,,,15.5,,,6.6,7.1,,,,,,11200,,2.1,,,,,,,0.1,3.6,14.3,,,,,0,0,,,,,,,4.8,,,,0,,,,,12,,,,,,,,,,,,,,20.8,,,4.18,,5.5,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町北新田北条川川筋,,,,,,,,井戸,用水,,,,16.1,,,6.7,7.2,,,,,,8750,,2.1,,,,,,,0.1,6.1,15.6,,,,,0,0,,,,,,,5.4,,,,0.02,,,,,10,,,,,,,,,,,,,,21.6,,,3.39,,5.5,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町,,,,,,,,井戸,用水,,,,16.7,,,6.4,7,,,,,,9500,,3.2,,,,,,,0.4,4.9,16.2,,,,,0,0,,,,,,,4.9,,,,0.01,,,,,21,,,,,,,,,,,,,,22.8,,,4.36,,11,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町旭新田墓地脇,,,,,,,,井戸,用水,,,,16.4,,,6.6,7.3,,,,,,9200,,5.1,,,,,,,0,5.7,16.2,,,,,0,0,,,,,,,5.2,,,,0.06,,,,,13,,,,,,,,,,,,,,17.2,,,4.12,,9.9,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町,,,,,,,,井戸,用水,,,,16,,,6.6,7.1,,,,,,9200,,3.2,,,,,,,0,5.3,17.1,,,,,0,0,,,,,,,6,,,,0.04,,,,,8,,,,,,,,,,,,,,22,,,2.72,,11,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町大新田墓地脇,,,,,,,,井戸,用水,,,,16.4,,,6.8,7.3,,,,,,8800,,4.4,,,,,,,0.1,5,18,,,,,2.09,0.09,,,,,,,7,,,,0,,,,,7,,,,,,,,,,,,,,20.4,,,0.18,,9.9,,,,0.06,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町出作,,,,,,,,井戸,用水,25,,,15.8,,,6.9,7.3,,,,,,11600,,2.5,,,,,,,0,3.5,12.5,,,,,0,0,,,,,,,4.3,,,,0,,,,,3,,,,,,,,,,,,,,39.2,,,1.49,,5.5,,,,0.01,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町高田神社前,,,,,,,,井戸,用水,,,,16.8,,,6.8,7.2,,,,,,13000,,7.4,,,,,,,0.1,2.7,11.2,,,,,0,0,,,,,,,4.6,,,,0,,,,,1,,,,,,,,,,,,,,27.6,,,3.45,,4.44,,,,0.01,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町南新田南側,,,,,,,,井戸,用水,16,,,16.2,,,6.8,7.2,,,,,,12000,,1.8,,,,,,,0.1,3.7,10.6,,,,,0,0,,,,,,,4.8,,,,0.02,,,,,7,,,,,,,,,,,,,,18.4,,,4.01,,4.4,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町南新田北側,,,,,,,,井戸,用水,,,,16.5,,,6.9,7.4,,,,,,10700,,6,,,,,,,0.1,5.4,9.8,,,,,0,0,,,,,,,5.5,,,,0.05,,,,,15,,,,,,,,,,,,,,24.4,,,3.76,,2.2,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町北新田,,,,,,,,井戸,用水,,,,16.5,,,6.9,7.3,,,,,,10250,,2.5,,,,,,,0,5.7,11.1,,,,,0,0,,,,,,,5.5,,,,0.01,,,,,8,,,,,,,,,,,,,,27.2,,,3.4,,2.2,,,,0,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町旭新田突端,,,,,,,,井戸,用水,,,,16.5,,,6.8,7.3,,,,,,8000,,5.4,,,,,,,0,7.2,19.2,,,,,0,0,,,,,,,5.6,,,,0,,,,,19,,,,,,,,,,,,,,21.6,,,3.33,,4.4,,,,0.01,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町大新田,,,,,,,,井戸,用水,,,,17,,,7,7.5,,,,,,8400,,0.4,,,,,,,0.2,6.5,15.3,,,,,0.35,0.03,,,,,,,5.3,,,,0,,,,,6,,,,,,,,,,,,,,14.8,,,0.56,,4.4,,,,0.01,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町大新田新川川筋,,,,,,,,井戸,用水,,,,16.4,,,6.9,7.1,,,,,,9750,,2.1,,,,,,,0.2,6.3,15.5,,,,,1.44,0.06,,,,,,,6,,,,0,,,,,5,,,,,,,,,,,,,,22,,,0.16,,5.5,,,,0.09,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町,,,,,,,,井戸,用水,51.5,,,17.4,,,7,7.4,,,,,,8300,,4.6,,,,,,,0,6.8,14.5,,,,,0,0,,,,,,,6.3,,,,0,,,,,8,,,,,,,,,,,,,,15.6,,,0.96,,4.4,,,,0.04,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町,,,,,,,,井戸,用水,91,,,17.4,,,7,7.4,,,,,,10200,,6.2,,,,,,,0.2,5.4,13.4,,,,,0.2,0.02,,,,,,,7.3,,,,0,,,,,2,,,,,,,,,,,,,,23.6,,,2.13,,5.5,,,,0.3,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町新川境川川口中間,,,,,,,,井戸,用水,,,,16.7,,,6.9,7.3,,,,,,10400,,4.5,,,,,,,1.3,4,12.8,,,,,1.84,0.03,,,,,,,4.1,,,,0,,,,,6,,,,,,,,,,,,,,38.4,,,0.27,,7.7,,,,0.38,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,壬生川町高田大明神川川口,,,,,,,,井戸,用水,33,,,16.7,,,6.9,7.4,,,,,,9700,,6,,,,,,,2,4.9,15.3,,,,,1,0.03,,,,,,,3.4,,,,0,,,,,1,,,,,,,,,,,,,,36.8,,,0.36,,8.8,,,,0.22,,,1976-01-29 00:00:00,"愛媛県燧灘沿岸工業水源調査報告,地調月報,1956"
愛媛,松山市,132,55,2.580000000136806,33,52,23.47000000003447,,湧泉,温泉・鉱泉,,,17.1,23.2,,,9.07,,,,,106.7,,,,,,,24,0.6,,,,0.2,4.4,,,0.2,,,0,,,,,,7,7.3,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,34.7,,,,,,1954.7.29.,"水口鉱泉の研究,愛媛大紀要,1960"
愛媛,松山市,132,55,2.580000000136806,33,52,23.47000000003447,,井戸,温泉・鉱泉,130.4,,10.2,24.4,129.6,,9.14,,,,,110.8,,,,,,,22,1.1,,,,0.6,7.1,,,0.4,,,0,,,,,,7,7.2,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,30,,,,,,1960.1.20.,"水口鉱泉の研究,愛媛大紀要,1960"
愛媛,第１源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,36,,,8.5,,,,,219.6,,,,,,,32,2,,,,1.8,11,,,1.4,,1.4,,,,,,,,28.2,,,,,,,,,14.7,,,,,,,,,,,,,,,,,,,,34.6,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,第2源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,42.6,,,8,,,,,211.2,,,,,,,39.6,8.8,,,,1.1,4.4,,,1.1,,1.2,,,,,,,,40.7,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,35.2,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
愛媛,第3源泉,132,47,27.410000000134,33,50,52.17000000001804,,湧泉,温泉・鉱泉,,,,50.2,,,8.9,,,,,217.3,,,,,,,35,8,,,,1.5,6.4,,,1.3,,1.7,,,,,,,,33,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
