都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ－Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ－,Ｃｌ－,Ｂｒ－,I－,OH－,ＮＯ２－,ＮＯ３－,ＨＳ－,Ｓ２Ｏ３2－,ＨＳＯ４－,ＳＯ４２－,ＳＯ３２－,Ｈ２ＰＯ４－,ＨＰＯ４２－,ＰＯ４３－,ＨＣＯ３－,ＣＯ３２－,ＨＳｉＯ３－,ＳｉＯ３２－,ＢＯ２－,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ－ＣＯ２,Ｔ－Ａｓ,Ｔ－Ｈｇ,Ｔ－Ｐ,Ｔ－Ｂ,単位,調査日,文献名
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,29.1,40.5,107.6,,8.98,,38.0,,,246,,,,,,,69.0,1.16,,,,0.00,4.91,,,,,,,,,,,,10.25,80.76,,,,,,,,,7.00,,,,,26.24,19.40,,,,,,,,,44.49,,,,,,,,,,mg/Kg,1987.7.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,22.5,40.2,102.8,,8.95,,36.8,,,263,,,,,,,70.0,1.45,,,,0.00,3.58,,,,,,,,,,,,10.20,84.19,,,,,,,,,1.76,,,,,32.80,19.35,,,,,,,,,41.19,,,,,,,,,,mg/Kg,1987.9.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,11.1,40.5,79.2,,9.00,,32.7,,,282,,,,,,,69.0,1.00,,,,0.00,3.50,,,,,,,,,,,,11.22,72.84,,,,,,,,,4.63,,,,,34.44,17.74,,,,,,,,,36.36,,,,,,,,,,mg/Kg,1987.11.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,19.0,40.1,81.5,,8.90,,34.1,,,289,,,,,,,70.0,1.10,,,,0.00,3.90,,,,,,,,,,,,10.50,81.10,,,,,,,,,2.61,,,,,35.09,19.50,,,,,,,,,38.04,,,,,,,,,,mg/Kg,1988.1.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,11.1,40.1,79.5,,8.96,,32.1,,,254,,,,,,,67.0,1.15,,,,0.00,3.75,,,,,,,,,,,,10.64,80.76,,,,,,,,,4.60,,,,,42.71,16.50,,,,,,,,,47.39,,,,,,,,,,mg/Kg,1988.3.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,26.1,40.1,94.5,,8.97,,32.9,,,265,,,,,,,65.0,1.00,,,,0.00,4.30,,,,,,,,,,,,10.02,78.46,,,,,,,,,5.75,,,,,38.14,16.50,,,,,,,,,49.65,,,,,,,,,,mg/Kg,1988.5.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,29.8,40.2,95.4,,9.10,,25.8,,,255,,,,,,,73.0,1.25,,,,0.05,3.60,,,,,,,,,,,,9.95,85.20,,,,,,,,,6.21,,,,,42.71,16.50,,,,,,,,,57.88,,,,,,,,,,mg/Kg,1988.7.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,26.4,40.1,95.4,,9.10,,29.6,,,272,,,,,,,66.0,1.14,,,,0.02,1.92,,,,,,,,,,,,9.82,85.20,,,,,,,,,5.03,,,,,32.04,22.50,,,,,,,,,50.96,,,,,,,,,,mg/Kg,1988.9.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,9.9,41.0,86.7,,9.20,,18.4,,,282,,,,,,,64.0,1.10,,,,0.02,2.30,,,,,,,,,,,,10.36,92.30,,,,,,,,,3.57,,,,,32.04,20.00,,,,,,,,,52.73,,,,,,,,,,mg/Kg,1988.11.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,14.1,40.1,73.4,,9.40,,27.8,,,263,,,,,,,72.0,1.16,,,,0.02,4.45,,,,,,,,,,,,12.16,79.90,,,,,,,,,4.42,,,,,24.41,21.00,,,,,,,,,47.92,,,,,,,,,,mg/Kg,1989.1.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,19.7,40.1,73.4,,9.22,,25.8,,,246,,,,,,,72.0,1.18,,,,0.02,4.15,,,,,,,,,,,,9.56,79.00,,,,,,,,,3.85,,,,,28.20,20.40,,,,,,,,,52.73,,,,,,,,,,mg/Kg,1989.3.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,25.2,40.1,79.5,,9.21,,29.4,,,285,,,,,,,77.0,1.18,,,,0.00,4.55,,,,,,,,,,,,12.72,79.80,,,,,,,,,8.38,,,,,38.56,20.40,,,,,,,,,49.26,,,,,,,,,,mg/Kg,1989.5.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,33.0,40.2,測定不能,,8.98,,31.1,,,280,,,,,,,77.0,1.18,,,,0.00,4.55,,,,,,,,,,,,13.29,81.65,,,,,,,,,7.64,,,,,35.06,20.40,,,,,,,,,48.91,,,,,,,,,,mg/Kg,1989.7.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,26.6,40.0,測定不能,,9.05,,28.0,,,271,,,,,,,81.0,1.20,,,,0.04,4.20,,,,,,,,,,,,12.08,70.65,,,,,,,,,6.06,,,,,31.60,27.58,,,,,,,,,42.16,,,,,,,,,,mg/Kg,1989.9,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,8.5,39.9,104.6,,9.10,,30.2,,,272,,,,,,,69.0,1.08,,,,0.00,3.70,,,,,,,,,,,,13.02,69.01,,,,,,,,,7.86,,,,,28.61, 21.88,,,,,,,,,50.02,,,,,,,,,,mg/Kg,1989.11.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,11.0,40.0,96.3,,8.97,,25.1,,,271,,,,,,,80.0,1.08,,,,0.00,3.65,,,,,,,,,,,,13.13,72.99,,,,,,,,,9.50,,,,,38.15,18.76,,,,,,,,,52.42,,,,,,,,,,mg/Kg,1990.1.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,17.8,40.0,76.3,,9.16,,16.1,,,272,,,,,,,74.0,1.16,,,,0.00,3.60,,,,,,,,,,,,10.32,75.89,,,,,,,,,3.81,,,,,44.24,15.63,,,,,,,,,49.51,,,,,,,,,,mg/Kg,1990.3.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,23.0,40.1,99.5,,9.05,,24.8,,,276,,,,,,,85.0,1.06,,,,0.00,3.50,,,,,,,,,,,,12.04,63.90,,,,,,,,,9.82,,,,,35.09,16.50,,,,,,,,,50.20,,,,,,,,,,mg/Kg,1990.5.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,11.8,40.1,83.6,,8.91,,27.5,,,262,,,,,,,81.5,1.00,,,,0.00,3.40,,,,,,,,,,,,11.40,75.26,,,,,,,,,5.42,,,,,30.50,21.00,,,,,,,,,43.77,,,,,,,,,,mg/Kg,1991.3.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.24999999993224,34,1,44.32999999996809,,不明,温泉・鉱泉,,,,26.2,,,8.10,,91.5,,,212,,,,,,,42.5,0.97,,,,0.40,15.78,,,,,,,,,,,,5.77,36.64,,,,,,,,,9.73,,,,,94.62,1.80,,,,,,,,,40.15,,,,,,,,,,mg/Kg,,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.259999999907,34,1,44.3400000000139,,不明,温泉・鉱泉,,,,36.9,,,9.04,,71.7,,,254,,,,,,,69.3,0.99,,,,0.01,3.89,,,,,,,,,,,,10.44,74.80,,,,,,,,,4.95,,,,,25.95,18.77,,,,,,,,,42.49,,,,,,,,,,mg/Kg,,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,,,,40.2,,,9.06,,27.7,,,268,,,,,,,74.6,1.14,,,,0.01,3.68,,,,,,,,,,,,11.01,77.55,,,,,,,,,6.08,,,,,33.80,19.51,,,,,,,,,47.02,,,,,,,,,,mg/Kg,,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,34.8,40.1,102.8,,9.27,,30.5,,,270,,,,,,,75.6,1.38,,,,0.00,3.45,,,,,,,,,,,,10.42,64.66,,,,,,,,,11.11,,,,,33.56,19.50,,,,,,,,,49.30,,,,,,,,,,mg/Kg,1990.7.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,23.1,40.1,91.5,,9.18,,21.2,,,273,,,,,,,85.0,1.16,,,,0.00,3.65,,,,,,,,,,,,10.30,75.97,,,,,,,,,5.35,,,,,33.56,19.50,,,,,,,,,45.20,,,,,,,,,,mg/Kg,1990.9.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,17.3,40.2,87.1,,9.04,,22.5,,,265,,,,,,,86.0,1.04,,,,0.00,3.50,,,,,,,,,,,,9.54,72.42,,,,,,,,,10.20,,,,,30.08,16.50,,,,,,,,,43.47,,,,,,,,,,mg/Kg,1990.11.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,131,16,18.26999999988175,34,1,44.34999999998865,,不明,温泉・鉱泉,250,,7.5,40.0,77.9,,8.73,,22.5,,,252,,,,,,,89.0,1.04,,,,0.00,3.25,,,,,,,,,,,,10.32,78.10,,,,,,,,,6.26,,,,,39.97,18.60,,,,,,,,,42.72,,,,,,,,,,mg/Kg,1991.1.,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
山口,,,,,,,,,不明,温泉・鉱泉,,,,15.1,,,5.1,,133.6,,,66,,,,,,,6.7,2.6,,,,1.0,1.0,,,,,,,,,,,,0.0,9.8,,,,,,,,,6.1,,,,,4.7,0.0,,,,,,,,,15.4,,,,,,,,,,mg/Kg,,"温泉における化学成分の経時変化について-Ⅱ,山口県衛生研究所業績報告　第12号,1991"
